id_sale,id_videojuego,total_sales,na_sales,jp_sales,pal_sales,other_sales
34004,34004,17.02,10.7,0.45,2.9,2.97
34005,34005,17.79,8.75,5.43,2.58,1.03
34006,34006,9.93,3.5,2.13,2.83,1.47
34007,34007,18.1,10.5,3.68,1.23,2.69
34008,34008,5.03,4.18,0.04,0.12,0.69
34009,34009,3.94,1.26,1.64,0.14,0.9
34010,34010,7.16,2.98,0.27,0.93,2.98
34011,34011,15.63,7.97,0.05,1.54,6.07
34012,34012,0.95,0.39,0.06,0.01,0.49
34013,34013,13.92,2.46,9.24,2.1,0.12
34014,34014,3.84,0.3,0.56,1.11,1.87
34015,34015,17.65,4.99,2.9,1.13,8.63
34016,34016,16.8,4.97,3.24,7.03,1.56
34017,34017,5.07,1.83,0.19,0.41,2.64
34018,34018,13.64,3.25,4.67,2.68,3.04
34019,34019,18.18,11.85,0.69,3.1,2.54
34020,34020,2.1,1.54,0.04,0.03,0.49
34021,34021,19.79,3.45,8.0,2.91,5.43
34022,34022,9.06,8.11,0.7,0.1,0.15
34023,34023,8.99,1.21,1.15,5.49,1.14
34024,34024,18.62,4.59,4.03,3.58,6.42
34025,34025,5.44,0.9,0.31,3.41,0.82
34026,34026,9.71,1.94,0.58,6.05,1.14
34027,34027,9.63,2.26,0.09,1.07,6.21
34028,34028,19.97,3.24,0.81,5.24,10.68
34029,34029,2.53,0.22,0.55,0.53,1.23
34030,34030,1.48,0.22,0.09,0.18,0.99
34031,34031,2.17,0.92,1.06,0.11,0.08
34032,34032,5.0,3.01,0.18,0.76,1.05
34033,34033,13.78,1.89,0.66,9.36,1.87
34034,34034,13.89,8.74,1.26,3.33,0.56
34035,34035,13.84,4.08,2.87,0.3,6.59
34036,34036,8.86,5.29,1.65,1.88,0.04
34037,34037,11.54,8.73,1.35,0.18,1.28
34038,34038,10.52,3.9,2.08,2.84,1.7
34039,34039,6.44,2.36,2.7,1.19,0.19
34040,34040,9.61,5.27,0.32,0.25,3.77
34041,34041,16.18,4.75,1.19,10.12,0.12
34042,34042,2.69,0.84,0.37,0.49,0.99
34043,34043,12.28,4.66,0.19,0.3,7.13
34044,34044,9.09,1.93,3.49,0.84,2.83
34045,34045,13.06,3.19,0.39,6.35,3.13
34046,34046,10.9,5.76,2.6,1.49,1.05
34047,34047,14.64,3.75,2.68,3.94,4.27
34048,34048,11.56,4.8,0.26,4.27,2.23
34049,34049,15.61,5.41,3.99,0.79,5.42
34050,34050,3.55,1.27,0.23,1.69,0.36
34051,34051,4.46,1.16,2.53,0.04,0.73
34052,34052,10.16,4.11,0.7,2.99,2.36
34053,34053,3.46,0.4,0.17,1.49,1.4
34054,34054,4.76,0.48,3.46,0.67,0.15
34055,34055,18.36,2.36,0.78,14.09,1.13
34056,34056,4.96,3.17,0.38,0.18,1.23
34057,34057,4.05,1.34,1.59,0.97,0.15
34058,34058,11.64,5.91,0.21,3.88,1.64
34059,34059,19.7,6.98,4.89,5.4,2.43
34060,34060,11.67,6.32,1.46,0.87,3.02
34061,34061,0.44,0.21,0.05,0.08,0.1
34062,34062,10.97,3.45,5.39,0.49,1.64
34063,34063,1.63,0.14,1.31,0.12,0.06
34064,34064,19.37,2.29,14.48,1.63,0.97
34065,34065,6.25,3.38,1.58,0.87,0.42
34066,34066,7.22,0.6,2.26,0.51,3.85
34067,34067,19.33,7.47,5.71,3.48,2.67
34068,34068,8.83,2.94,1.83,1.98,2.08
34069,34069,17.37,3.06,8.71,0.14,5.46
34070,34070,4.77,0.37,1.21,2.65,0.54
34071,34071,19.23,3.23,12.62,0.29,3.09
34072,34072,7.01,2.45,0.9,1.56,2.1
34073,34073,12.89,2.63,2.4,3.95,3.91
34074,34074,12.33,4.88,1.8,4.72,0.93
34075,34075,8.03,2.63,2.2,0.13,3.07
34076,34076,2.08,0.64,0.11,0.88,0.45
34077,34077,17.79,14.91,1.43,0.3,1.15
34078,34078,15.63,5.12,5.54,1.41,3.56
34079,34079,2.67,0.69,0.78,0.61,0.59
34080,34080,10.87,7.64,1.1,2.07,0.06
34081,34081,10.97,4.51,0.31,6.07,0.08
34082,34082,3.39,1.72,1.08,0.43,0.16
34083,34083,16.49,11.0,1.08,3.37,1.04
34084,34084,7.0,5.04,0.25,0.67,1.04
34085,34085,5.24,2.06,0.21,0.93,2.04
34086,34086,15.59,5.53,2.73,2.62,4.71
34087,34087,10.19,7.27,1.15,1.26,0.51
34088,34088,17.33,3.95,9.32,0.62,3.44
34089,34089,4.29,1.9,0.11,1.44,0.84
34090,34090,17.23,10.07,1.7,1.19,4.27
34091,34091,15.53,7.31,5.1,1.88,1.24
34092,34092,19.01,15.43,0.99,2.23,0.36
34093,34093,12.64,3.59,0.36,4.26,4.43
34094,34094,17.51,1.74,6.35,4.85,4.57
34095,34095,8.89,4.11,1.7,0.05,3.03
34096,34096,0.5,0.33,0.07,0.09,0.01
34097,34097,3.17,1.17,1.06,0.25,0.69
34098,34098,4.63,2.42,1.65,0.04,0.52
34099,34099,19.57,11.26,3.96,3.43,0.92
34100,34100,6.6,4.48,0.59,0.07,1.46
34101,34101,15.59,8.8,3.02,3.74,0.03
34102,34102,10.3,5.42,0.15,0.7,4.03
34103,34103,16.38,7.47,0.46,6.56,1.89
34104,34104,15.85,5.44,3.22,5.22,1.97
34105,34105,17.81,8.78,2.89,3.85,2.29
34106,34106,18.06,11.76,2.52,1.64,2.14
34107,34107,14.42,2.57,2.29,5.9,3.66
34108,34108,8.4,3.22,1.22,0.76,3.2
34109,34109,3.12,0.86,1.02,0.31,0.93
34110,34110,15.21,5.96,2.45,4.67,2.13
34111,34111,6.96,4.38,0.03,0.34,2.21
34112,34112,19.31,5.84,9.84,2.67,0.96
34113,34113,3.86,0.69,1.19,1.18,0.8
34114,34114,15.67,3.87,2.68,3.01,6.11
34115,34115,17.45,10.97,2.96,0.88,2.64
34116,34116,18.15,10.34,3.25,0.9,3.66
34117,34117,19.32,13.92,3.92,0.97,0.51
34118,34118,1.57,0.9,0.03,0.52,0.12
34119,34119,11.91,3.86,4.59,2.36,1.1
34120,34120,18.11,3.17,12.38,2.11,0.45
34121,34121,14.79,6.54,3.98,1.62,2.65
34122,34122,4.41,1.93,1.76,0.5,0.22
34123,34123,1.18,0.32,0.28,0.28,0.3
34124,34124,2.51,1.3,0.1,0.48,0.63
34125,34125,15.66,9.81,1.94,3.6,0.31
34126,34126,16.14,6.24,4.87,1.66,3.37
34127,34127,3.42,1.4,0.17,0.09,1.76
34128,34128,9.37,3.74,3.83,0.22,1.58
34129,34129,3.46,1.48,1.2,0.37,0.41
34130,34130,17.16,13.99,1.09,1.92,0.16
34131,34131,1.26,0.27,0.38,0.33,0.28
34132,34132,19.91,9.8,0.29,1.4,8.42
34133,34133,15.44,10.97,0.96,0.05,3.46
34134,34134,14.2,3.28,1.15,1.83,7.94
34135,34135,7.21,3.45,1.47,1.01,1.28
34136,34136,5.35,3.33,0.21,0.34,1.47
34137,34137,14.51,4.39,0.5,2.79,6.83
34138,34138,1.38,0.64,0.15,0.05,0.54
34139,34139,1.52,0.56,0.9,0.02,0.04
34140,34140,9.42,3.09,0.49,1.24,4.6
34141,34141,19.38,2.37,3.21,9.43,4.37
34142,34142,2.64,1.24,0.08,1.23,0.09
34143,34143,19.78,6.13,5.22,4.92,3.51
34144,34144,7.6,0.65,1.21,0.5,5.24
34145,34145,16.87,7.54,2.63,2.17,4.53
34146,34146,5.95,1.25,4.28,0.38,0.04
34147,34147,17.6,6.76,7.5,1.22,2.12
34148,34148,13.35,5.94,4.19,1.41,1.81
34149,34149,0.49,0.06,0.12,0.11,0.2
34150,34150,12.43,8.79,1.05,1.35,1.24
34151,34151,12.71,3.24,0.28,1.12,8.07
34152,34152,9.63,7.86,1.67,0.07,0.03
34153,34153,18.05,11.02,0.08,0.74,6.21
34154,34154,3.73,2.11,0.78,0.71,0.13
34155,34155,9.9,4.84,2.24,1.04,1.78
34156,34156,3.4,0.57,1.36,0.01,1.46
34157,34157,3.89,1.42,0.17,1.24,1.06
34158,34158,9.18,4.68,3.51,0.65,0.34
34159,34159,16.25,2.23,3.21,4.11,6.7
34160,34160,6.33,1.43,1.9,2.12,0.88
34161,34161,5.66,1.68,1.39,2.28,0.31
34162,34162,2.87,1.61,0.33,0.29,0.64
34163,34163,5.82,4.25,0.0,1.35,0.22
34164,34164,7.8,2.0,1.83,1.6,2.37
34165,34165,4.21,2.74,0.91,0.04,0.52
34166,34166,19.76,7.58,6.88,4.02,1.28
34167,34167,6.39,2.32,0.91,0.67,2.49
34168,34168,6.95,3.0,0.85,0.14,2.96
34169,34169,2.16,0.96,0.04,0.63,0.53
34170,34170,10.93,4.66,2.46,2.92,0.89
34171,34171,17.75,5.65,6.58,5.51,0.01
34172,34172,17.97,8.21,1.1,3.83,4.83
34173,34173,18.16,3.88,9.14,1.36,3.78
34174,34174,7.24,2.21,1.88,0.63,2.52
34175,34175,4.73,1.23,0.55,2.74,0.21
34176,34176,7.38,4.09,0.84,0.8,1.65
34177,34177,11.81,8.15,0.83,0.87,1.96
34178,34178,5.63,0.66,4.14,0.66,0.17
34179,34179,18.09,1.54,4.79,5.0,6.76
34180,34180,13.12,7.08,0.67,4.06,1.31
34181,34181,8.69,1.79,0.31,5.37,1.22
34182,34182,8.65,7.06,0.1,0.68,0.81
34183,34183,12.86,4.68,2.39,2.41,3.38
34184,34184,7.67,2.88,3.36,0.88,0.55
34185,34185,6.77,5.79,0.47,0.18,0.33
34186,34186,6.65,0.39,4.37,1.16,0.73
34187,34187,15.26,1.15,0.2,8.13,5.78
34188,34188,0.6,0.12,0.19,0.13,0.16
34189,34189,3.99,0.32,0.37,2.51,0.79
34190,34190,0.39,0.26,0.04,0.01,0.08
34191,34191,8.58,7.09,0.59,0.62,0.28
34192,34192,14.18,3.66,4.33,6.19,0.0
34193,34193,15.96,9.4,2.89,0.89,2.78
34194,34194,12.66,8.0,2.37,1.54,0.75
34195,34195,13.15,4.9,6.38,1.44,0.43
34196,34196,0.68,0.1,0.21,0.16,0.21
34197,34197,15.17,0.91,1.24,6.13,6.89
34198,34198,5.06,2.4,1.66,0.84,0.16
34199,34199,7.42,1.05,1.65,0.54,4.18
34200,34200,1.48,0.39,0.62,0.1,0.37
34201,34201,11.04,7.55,1.05,1.65,0.79
34202,34202,5.94,3.67,0.56,0.51,1.2
34203,34203,1.7,1.18,0.1,0.4,0.02
34204,34204,9.7,3.74,1.27,1.69,3.0
34205,34205,3.21,2.0,0.84,0.1,0.27
34206,34206,7.45,2.52,0.38,2.02,2.53
34207,34207,13.53,1.51,6.26,0.25,5.51
34208,34208,11.33,8.55,1.04,0.67,1.07
34209,34209,12.35,1.29,7.47,3.45,0.14
34210,34210,17.7,11.36,1.24,0.21,4.89
34211,34211,12.72,3.71,3.61,2.46,2.94
34212,34212,19.44,7.08,7.99,0.27,4.1
34213,34213,4.68,0.66,0.29,2.53,1.2
34214,34214,17.47,5.42,2.52,7.2,2.33
34215,34215,7.98,2.33,2.32,2.61,0.72
34216,34216,10.85,3.89,1.58,3.54,1.84
34217,34217,13.45,8.06,1.63,0.73,3.03
34218,34218,7.8,1.75,1.11,0.71,4.23
34219,34219,16.3,2.65,2.32,4.13,7.2
34220,34220,11.93,4.82,2.84,2.88,1.39
34221,34221,0.97,0.46,0.06,0.21,0.24
34222,34222,8.61,4.48,1.6,1.01,1.52
34223,34223,7.59,0.93,0.52,5.92,0.22
34224,34224,1.95,0.63,0.97,0.23,0.12
34225,34225,16.35,9.28,4.6,1.55,0.92
34226,34226,0.65,0.59,0.03,0.02,0.01
34227,34227,6.9,5.08,0.85,0.73,0.24
34228,34228,1.65,0.41,0.45,0.16,0.63
34229,34229,19.3,8.13,5.08,5.94,0.15
34230,34230,2.05,0.56,0.12,0.0,1.37
34231,34231,17.19,8.04,1.95,6.36,0.84
34232,34232,9.03,2.67,0.43,0.02,5.91
34233,34233,0.15,0.09,0.05,0.01,0.0
34234,34234,19.44,9.4,3.6,4.19,2.25
34235,34235,14.93,4.61,8.55,1.03,0.74
34236,34236,10.76,1.81,0.63,5.38,2.94
34237,34237,16.78,2.53,1.12,6.64,6.49
34238,34238,12.37,4.52,0.24,6.49,1.12
34239,34239,17.85,7.34,7.78,0.84,1.89
34240,34240,16.76,9.42,2.96,2.1,2.28
34241,34241,10.99,4.97,1.58,3.33,1.11
34242,34242,16.84,12.13,0.14,1.53,3.04
34243,34243,4.32,1.58,2.63,0.01,0.1
34244,34244,10.42,2.87,4.41,0.72,2.42
34245,34245,2.7,1.35,0.85,0.5,0.0
34246,34246,1.72,0.9,0.36,0.17,0.29
34247,34247,11.1,3.96,2.69,1.17,3.28
34248,34248,14.33,3.56,6.4,3.75,0.62
34249,34249,3.76,2.66,0.03,0.99,0.08
34250,34250,13.06,7.89,1.89,0.89,2.39
34251,34251,19.43,13.43,0.66,1.48,3.86
34252,34252,9.52,4.57,0.46,0.39,4.1
34253,34253,13.68,0.73,2.22,9.25,1.48
34254,34254,10.26,7.86,1.06,0.54,0.8
34255,34255,13.14,3.68,2.42,4.72,2.32
34256,34256,10.0,2.72,2.6,1.38,3.3
34257,34257,13.76,2.92,0.53,5.96,4.35
34258,34258,3.56,0.33,2.05,1.12,0.06
34259,34259,19.82,7.7,3.93,2.96,5.23
34260,34260,15.78,7.04,1.95,1.8,4.99
34261,34261,15.89,7.64,3.6,1.76,2.89
34262,34262,10.5,7.11,0.04,2.72,0.63
34263,34263,6.53,3.74,0.58,1.99,0.22
34264,34264,6.6,1.07,0.75,2.26,2.52
34265,34265,17.43,4.36,9.01,1.09,2.97
34266,34266,4.35,3.06,0.05,0.65,0.59
34267,34267,10.86,3.09,3.12,4.54,0.11
34268,34268,6.83,4.4,0.33,0.14,1.96
34269,34269,11.38,6.19,0.6,3.4,1.19
34270,34270,2.67,0.56,0.11,0.86,1.14
34271,34271,0.76,0.49,0.1,0.14,0.03
34272,34272,9.19,1.41,4.33,1.91,1.54
34273,34273,18.1,3.28,1.54,7.12,6.16
34274,34274,7.58,1.77,0.9,2.97,1.94
34275,34275,18.08,10.25,1.73,5.29,0.81
34276,34276,6.42,1.89,1.52,0.85,2.16
34277,34277,15.83,9.78,0.1,5.2,0.75
34278,34278,9.3,3.03,5.19,0.69,0.39
34279,34279,8.57,2.76,0.44,4.24,1.13
34280,34280,6.7,1.96,2.29,1.67,0.78
34281,34281,8.52,2.14,2.93,1.07,2.38
34282,34282,15.73,8.16,4.92,1.51,1.14
34283,34283,0.76,0.33,0.27,0.05,0.11
34284,34284,7.0,1.15,0.17,1.25,4.43
34285,34285,0.17,0.03,0.01,0.1,0.03
34286,34286,18.12,5.97,0.57,2.67,8.91
34287,34287,13.95,2.53,2.41,1.17,7.84
34288,34288,5.23,2.69,0.14,0.33,2.07
34289,34289,12.66,3.73,2.16,6.05,0.72
34290,34290,8.6,5.25,1.57,1.1,0.68
34291,34291,19.24,5.53,5.4,2.74,5.57
34292,34292,12.09,5.78,0.54,4.37,1.4
34293,34293,6.65,5.22,0.37,0.37,0.69
34294,34294,12.58,2.76,0.03,1.42,8.37
34295,34295,5.2,2.29,0.84,0.29,1.78
34296,34296,14.6,2.86,3.43,2.55,5.76
34297,34297,14.12,5.27,0.86,2.19,5.8
34298,34298,2.58,0.43,0.53,1.57,0.05
34299,34299,0.75,0.53,0.08,0.07,0.07
34300,34300,11.43,3.79,5.68,1.32,0.64
34301,34301,3.68,0.42,0.71,2.42,0.13
34302,34302,17.0,8.11,5.12,2.38,1.39
34303,34303,10.18,3.01,0.25,2.81,4.11
34304,34304,6.91,1.02,5.29,0.35,0.25
34305,34305,3.99,1.37,0.7,1.73,0.19
34306,34306,3.24,1.57,0.68,0.61,0.38
34307,34307,8.63,1.7,3.23,0.75,2.95
34308,34308,16.79,11.91,2.71,1.74,0.43
34309,34309,6.9,1.69,2.07,0.37,2.77
34310,34310,18.22,9.07,6.24,0.93,1.98
34311,34311,1.01,0.17,0.34,0.09,0.41
34312,34312,7.43,0.71,5.23,0.2,1.29
34313,34313,14.29,3.64,1.78,1.69,7.18
34314,34314,18.32,8.48,5.33,3.43,1.08
34315,34315,8.85,1.67,1.96,3.55,1.67
34316,34316,19.45,4.07,4.21,11.13,0.04
34317,34317,1.17,0.76,0.24,0.08,0.09
34318,34318,2.55,1.28,0.91,0.27,0.09
34319,34319,0.86,0.46,0.05,0.24,0.11
34320,34320,5.17,2.97,0.24,1.04,0.92
34321,34321,9.25,1.81,2.72,3.73,0.99
34322,34322,10.44,3.57,0.4,3.55,2.92
34323,34323,14.09,8.24,0.83,1.42,3.6
34324,34324,10.54,6.4,3.01,0.06,1.07
34325,34325,9.9,8.19,1.05,0.59,0.07
34326,34326,16.38,10.04,3.61,2.37,0.36
34327,34327,5.91,1.4,0.22,1.61,2.68
34328,34328,8.36,2.42,4.37,1.32,0.25
34329,34329,12.44,8.23,0.34,3.56,0.31
34330,34330,4.4,0.16,0.52,3.37,0.35
34331,34331,16.49,2.52,0.56,9.57,3.84
34332,34332,6.39,2.96,1.43,0.04,1.96
34333,34333,17.51,6.52,5.8,2.24,2.95
34334,34334,19.53,9.17,2.99,4.83,2.54
34335,34335,11.22,2.48,1.31,3.05,4.38
34336,34336,2.62,1.36,0.84,0.13,0.29
34337,34337,0.12,0.01,0.0,0.02,0.09
34338,34338,17.77,8.64,5.09,0.33,3.71
34339,34339,8.78,1.73,0.36,1.87,4.82
34340,34340,8.2,4.09,0.74,0.62,2.75
34341,34341,10.11,5.86,0.66,0.94,2.65
34342,34342,0.9,0.56,0.08,0.14,0.12
34343,34343,14.42,5.55,4.41,2.17,2.29
34344,34344,7.22,1.98,4.3,0.89,0.05
34345,34345,17.61,6.28,1.68,6.56,3.09
34346,34346,15.98,3.92,10.69,0.59,0.78
34347,34347,14.08,3.46,4.14,1.27,5.21
34348,34348,7.8,4.27,1.22,2.13,0.18
34349,34349,6.25,1.67,3.24,1.2,0.14
34350,34350,17.41,5.79,3.04,2.31,6.27
34351,34351,8.27,3.26,0.4,3.88,0.73
34352,34352,10.13,3.2,1.89,2.3,2.74
34353,34353,3.35,1.53,0.27,0.22,1.33
34354,34354,14.68,10.67,0.48,0.14,3.39
34355,34355,12.39,7.62,3.05,0.59,1.13
34356,34356,2.23,1.75,0.33,0.0,0.15
34357,34357,11.37,0.48,5.17,3.66,2.06
34358,34358,0.13,0.05,0.0,0.01,0.07
34359,34359,14.76,6.5,5.64,0.64,1.98
34360,34360,4.09,1.94,1.03,0.4,0.72
34361,34361,12.75,9.56,0.53,0.12,2.54
34362,34362,16.91,1.92,2.91,10.83,1.25
34363,34363,19.78,7.01,6.59,4.57,1.61
34364,34364,18.09,9.72,3.95,1.46,2.96
34365,34365,14.39,2.29,7.85,3.77,0.48
34366,34366,13.03,3.15,2.74,1.72,5.42
34367,34367,12.36,6.12,4.08,1.78,0.38
34368,34368,10.04,1.9,1.07,5.9,1.17
34369,34369,14.52,12.06,0.43,2.01,0.02
34370,34370,10.96,2.31,2.23,1.26,5.16
34371,34371,18.35,11.32,1.45,2.55,3.03
34372,34372,6.7,3.37,0.14,0.6,2.59
34373,34373,8.64,5.77,0.17,2.37,0.33
34374,34374,9.85,3.76,2.43,0.96,2.7
34375,34375,12.65,4.71,2.14,5.19,0.61
34376,34376,14.87,4.83,1.81,3.28,4.95
34377,34377,6.96,5.0,0.41,0.61,0.94
34378,34378,4.1,1.41,0.55,2.04,0.1
34379,34379,16.64,13.21,0.9,1.4,1.13
34380,34380,19.76,8.54,0.18,4.63,6.41
34381,34381,7.64,3.77,2.8,0.61,0.46
34382,34382,14.84,12.26,0.56,0.74,1.28
34383,34383,13.16,1.77,9.31,1.9,0.18
34384,34384,13.99,4.36,5.47,3.66,0.5
34385,34385,3.21,0.01,0.17,2.77,0.26
34386,34386,18.61,6.62,1.28,4.24,6.47
34387,34387,1.85,1.28,0.0,0.34,0.23
34388,34388,0.64,0.12,0.03,0.29,0.2
34389,34389,5.44,3.09,0.76,1.31,0.28
34390,34390,12.6,0.87,5.96,5.65,0.12
34391,34391,3.76,2.21,1.04,0.43,0.08
34392,34392,3.96,1.52,0.16,1.49,0.79
34393,34393,2.8,1.33,0.42,0.76,0.29
34394,34394,13.53,2.18,1.52,8.66,1.17
34395,34395,14.75,9.75,0.43,1.93,2.64
34396,34396,1.69,0.27,0.13,0.48,0.81
34397,34397,18.99,13.77,0.86,2.56,1.8
34398,34398,1.19,0.47,0.26,0.24,0.22
34399,34399,14.17,10.6,0.07,1.99,1.51
34400,34400,7.68,3.3,2.56,0.51,1.31
34401,34401,19.67,6.19,0.1,6.12,7.26
34402,34402,10.88,1.28,3.97,1.31,4.32
34403,34403,6.87,1.54,2.97,0.82,1.54
34404,34404,18.98,5.85,2.11,5.68,5.34
34405,34405,7.18,4.73,0.39,1.89,0.17
34406,34406,13.82,5.03,2.91,5.7,0.18
34407,34407,3.02,0.28,1.47,0.9,0.37
34408,34408,2.78,0.84,0.34,1.34,0.26
34409,34409,12.51,8.49,1.4,0.63,1.99
34410,34410,8.68,7.53,0.28,0.77,0.1
34411,34411,1.51,0.44,0.29,0.44,0.34
34412,34412,19.04,12.63,0.62,1.59,4.2
34413,34413,19.78,8.4,6.36,0.29,4.73
34414,34414,7.72,1.72,3.67,2.2,0.13
34415,34415,15.27,12.15,0.45,0.09,2.58
34416,34416,9.06,5.94,0.57,1.26,1.29
34417,34417,2.86,1.32,0.21,0.47,0.86
34418,34418,2.13,1.92,0.07,0.02,0.12
34419,34419,14.07,5.45,5.46,1.47,1.69
34420,34420,17.77,2.88,0.55,11.03,3.31
34421,34421,10.91,0.53,1.94,5.72,2.72
34422,34422,10.0,2.43,5.46,0.1,2.01
34423,34423,8.51,0.68,0.1,2.33,5.4
34424,34424,10.81,4.65,0.42,2.58,3.16
34425,34425,13.86,4.06,6.52,1.24,2.04
34426,34426,4.94,1.14,1.38,0.33,2.09
34427,34427,1.68,0.54,0.2,0.89,0.05
34428,34428,12.3,1.99,5.02,3.69,1.6
34429,34429,14.45,1.19,7.2,5.62,0.44
34430,34430,6.64,2.18,1.1,2.9,0.46
34431,34431,11.25,0.68,6.14,1.5,2.93
34432,34432,12.02,2.01,3.23,1.54,5.24
34433,34433,9.81,1.74,2.55,2.5,3.02
34434,34434,13.01,0.91,0.98,6.94,4.18
34435,34435,18.99,10.24,2.38,5.81,0.56
34436,34436,9.65,3.69,1.75,3.33,0.88
34437,34437,14.13,5.9,4.07,0.53,3.63
34438,34438,10.12,2.62,2.16,0.28,5.06
34439,34439,9.97,2.38,2.88,0.17,4.54
34440,34440,1.54,1.16,0.04,0.08,0.26
34441,34441,1.5,0.91,0.02,0.26,0.31
34442,34442,16.27,8.43,0.64,3.18,4.02
34443,34443,6.61,3.61,1.91,0.16,0.93
34444,34444,10.01,6.42,0.67,2.18,0.74
34445,34445,19.16,8.83,1.88,5.75,2.7
34446,34446,0.42,0.08,0.15,0.04,0.15
34447,34447,19.34,7.9,0.87,10.29,0.28
34448,34448,16.46,14.08,0.7,1.59,0.09
34449,34449,15.07,10.68,2.28,0.79,1.32
34450,34450,2.76,0.97,1.13,0.58,0.08
34451,34451,5.65,2.41,2.85,0.05,0.34
34452,34452,17.21,1.26,10.61,3.96,1.38
34453,34453,4.9,2.48,0.23,1.13,1.06
34454,34454,8.63,6.68,1.8,0.08,0.07
34455,34455,13.18,4.73,0.14,7.1,1.21
34456,34456,11.97,0.91,1.29,7.95,1.82
34457,34457,2.99,0.49,1.11,0.07,1.32
34458,34458,6.04,3.63,0.17,0.88,1.36
34459,34459,19.08,7.03,3.0,0.13,8.92
34460,34460,8.49,1.0,4.44,2.85,0.2
34461,34461,5.07,2.57,1.29,0.25,0.96
34462,34462,3.97,1.89,0.36,0.24,1.48
34463,34463,8.87,4.22,0.3,0.1,4.25
34464,34464,4.97,1.95,0.83,1.2,0.99
34465,34465,19.35,9.5,1.87,1.72,6.26
34466,34466,3.74,1.14,0.21,1.1,1.29
34467,34467,18.21,8.7,7.1,2.4,0.01
34468,34468,0.18,0.03,0.08,0.06,0.01
34469,34469,10.93,6.95,1.15,0.95,1.88
34470,34470,8.96,6.42,1.23,0.96,0.35
34471,34471,4.28,1.68,0.2,1.45,0.95
34472,34472,18.58,10.15,1.13,5.99,1.31
34473,34473,2.13,1.12,0.21,0.37,0.43
34474,34474,14.04,7.73,1.58,1.21,3.52
34475,34475,3.93,2.43,0.36,0.18,0.96
34476,34476,15.94,0.3,0.18,8.91,6.55
34477,34477,7.34,4.18,0.59,2.32,0.25
34478,34478,2.4,0.66,0.48,0.63,0.63
34479,34479,19.96,4.3,3.59,0.0,12.07
34480,34480,10.23,7.02,0.91,1.16,1.14
34481,34481,8.63,2.73,2.39,2.48,1.03
34482,34482,7.78,5.03,0.34,0.29,2.12
34483,34483,19.32,7.34,0.24,0.61,11.13
34484,34484,18.32,11.27,6.49,0.25,0.31
34485,34485,3.25,0.91,0.95,0.68,0.71
34486,34486,1.83,1.41,0.13,0.28,0.01
34487,34487,9.71,1.56,0.08,1.05,7.02
34488,34488,7.01,0.97,1.51,0.88,3.65
34489,34489,0.77,0.47,0.11,0.19,0.0
34490,34490,11.45,2.51,5.62,1.24,2.08
34491,34491,12.26,4.4,3.11,4.12,0.63
34492,34492,1.9,0.75,0.73,0.28,0.14
34493,34493,5.43,3.52,0.46,0.06,1.39
34494,34494,14.74,3.24,9.42,1.55,0.53
34495,34495,2.09,0.39,0.9,0.57,0.23
34496,34496,3.98,2.12,1.01,0.33,0.52
34497,34497,8.19,0.9,3.73,2.72,0.84
34498,34498,18.9,4.45,8.93,4.53,0.99
34499,34499,3.27,1.58,0.64,0.6,0.45
34500,34500,6.4,3.07,0.71,2.39,0.23
34501,34501,12.69,1.89,8.06,2.6,0.14
34502,34502,11.91,4.33,2.1,3.58,1.9
34503,34503,10.68,5.99,0.17,1.93,2.59
34504,34504,12.99,7.49,2.43,3.0,0.07
34505,34505,14.57,1.12,9.55,2.13,1.77
34506,34506,17.79,6.21,2.07,9.25,0.26
34507,34507,2.05,0.45,0.47,0.06,1.07
34508,34508,17.98,7.88,6.19,3.6,0.31
34509,34509,6.47,1.01,1.96,1.59,1.91
34510,34510,11.56,4.92,4.16,1.44,1.04
34511,34511,1.04,0.19,0.53,0.06,0.26
34512,34512,0.75,0.31,0.23,0.11,0.1
34513,34513,18.08,11.97,3.8,0.17,2.14
34514,34514,7.26,1.39,4.34,0.43,1.1
34515,34515,7.1,2.74,0.37,3.56,0.43
34516,34516,14.79,8.42,5.66,0.4,0.31
34517,34517,19.53,8.3,5.55,4.87,0.81
34518,34518,11.26,7.9,0.97,2.1,0.29
34519,34519,19.67,14.47,3.65,0.91,0.64
34520,34520,16.59,6.62,0.44,2.83,6.7
34521,34521,3.77,2.52,0.07,0.29,0.89
34522,34522,19.52,11.4,0.97,1.46,5.69
34523,34523,5.22,2.74,0.6,1.4,0.48
34524,34524,12.08,9.69,1.03,0.84,0.52
34525,34525,12.14,0.85,3.7,4.27,3.32
34526,34526,4.27,3.07,0.19,0.1,0.91
34527,34527,8.37,0.34,3.02,0.85,4.16
34528,34528,13.57,4.11,5.08,3.44,0.94
34529,34529,18.32,7.82,7.69,2.04,0.77
34530,34530,15.27,9.97,0.9,2.57,1.83
34531,34531,7.67,4.58,0.99,0.85,1.25
34532,34532,5.38,1.42,0.13,1.84,1.99
34533,34533,0.57,0.03,0.02,0.4,0.12
34534,34534,12.56,5.31,2.34,4.66,0.25
34535,34535,18.65,5.52,10.1,1.36,1.67
34536,34536,11.93,7.48,1.12,2.55,0.78
34537,34537,2.29,0.29,0.18,1.49,0.33
34538,34538,3.4,0.72,1.85,0.61,0.22
34539,34539,9.06,2.46,0.0,2.68,3.92
